league,team,date,venue,opponent,gf,ga,result,points,jogo_n,roll5_points,roll5_gf,roll5_ga,roll5_goal_diff,roll5_over_2_5,roll5_under_2_5,roll5_btts,roll5_team_scored,roll5_clean_sheet
E1,Oxford,2025-10-22,A,Wrexham,0,1,L,0,11,0.8,0.4,0.8,-0.4,0.2,0.8,0.2,0.4,0.4
E1,Oxford,2025-10-25,A,Sheffield Weds,2,1,W,3,12,1.4,0.8,0.8,0.0,0.4,0.6,0.4,0.6,0.4
E1,Oxford,2025-11-01,H,Millwall,2,2,D,1,13,1.4,1.2,1.2,0.0,0.6,0.4,0.6,0.8,0.2
E1,Oxford,2025-11-04,H,Stoke,0,3,L,0,14,1.4,1.0,1.4,-0.4,0.6,0.4,0.4,0.6,0.2
E1,Oxford,2025-11-08,A,West Brom,1,2,L,0,15,0.8,1.0,1.8,-0.8,0.8,0.2,0.6,0.6,0.0
E1,Oxford,2025-11-22,H,Middlesbrough,1,1,D,1,16,1.0,1.2,1.8,-0.6,0.8,0.2,0.8,0.8,0.0
E1,Oxford,2025-11-25,A,Norwich,1,1,D,1,17,0.6,1.0,1.8,-0.8,0.6,0.4,0.8,0.8,0.0
E1,Oxford,2025-11-28,H,Ipswich,2,1,W,3,18,1.0,1.0,1.6,-0.6,0.6,0.4,0.8,0.8,0.0
E1,Oxford,2025-12-06,A,Swansea,0,2,L,0,19,1.0,1.0,1.4,-0.4,0.4,0.6,0.8,0.8,0.0
E1,Oxford,2025-12-09,A,Blackburn,1,1,D,1,20,1.2,1.0,1.2,-0.2,0.2,0.8,0.8,0.8,0.0
E1,Oxford,2025-12-13,H,Preston,1,2,L,0,21,1.0,1.0,1.4,-0.4,0.4,0.6,0.8,0.8,0.0
E1,Oxford,2025-12-20,A,Charlton,0,1,L,0,22,0.8,0.8,1.4,-0.6,0.4,0.6,0.6,0.6,0.0
E1,Oxford,2025-12-26,H,Southampton,2,1,W,3,23,0.8,0.8,1.4,-0.6,0.4,0.6,0.6,0.6,0.0
E1,Oxford,2025-12-29,H,Swansea,0,1,L,0,24,0.8,0.8,1.2,-0.4,0.4,0.6,0.6,0.6,0.0
E1,Oxford,2026-01-01,A,Ipswich,1,2,L,0,25,0.6,0.8,1.4,-0.6,0.6,0.4,0.6,0.6,0.0
E1,Oxford,2026-01-17,H,Bristol City,0,0,D,1,26,0.8,0.6,1.0,-0.4,0.4,0.6,0.4,0.4,0.2
E1,Oxford,2026-01-20,H,QPR,0,0,D,1,27,1.0,0.6,0.8,-0.2,0.4,0.6,0.4,0.4,0.4
E1,Oxford,2026-01-24,A,Leicester,2,1,W,3,28,1.0,0.6,0.8,-0.2,0.4,0.6,0.4,0.4,0.4
E1,Oxford,2026-01-31,H,Birmingham,0,2,L,0,29,1.0,0.6,1.0,-0.4,0.4,0.6,0.4,0.4,0.4
E1,Oxford,2026-02-03,A,Sheffield United,1,3,L,0,30,1.0,0.6,1.2,-0.6,0.4,0.6,0.4,0.4,0.4
E1,Oxford,2026-02-07,A,Coventry,0,0,D,1,31,1.0,0.6,1.2,-0.6,0.4,0.6,0.4,0.4,0.4
E1,Oxford,2026-02-10,H,Norwich,0,3,L,0,32,0.8,0.6,1.8,-1.2,0.6,0.4,0.4,0.4,0.2
E1,Oxford,2026-02-21,A,Middlesbrough,0,0,D,1,33,0.4,0.2,1.6,-1.4,0.4,0.6,0.2,0.2,0.4
E1,Oxford,2026-02-25,A,Stoke,1,2,L,0,34,0.4,0.4,1.6,-1.2,0.6,0.4,0.4,0.4,0.4
E1,Oxford,2026-02-28,H,West Brom,2,1,W,3,35,1.0,0.6,1.2,-0.6,0.6,0.4,0.4,0.4,0.4
E1,Oxford,2026-03-06,A,Preston,3,1,W,3,36,1.4,1.2,1.4,-0.2,0.8,0.2,0.6,0.6,0.2
E1,Oxford,2026-03-11,H,Blackburn,1,0,W,3,37,2.0,1.4,0.8,0.6,0.6,0.4,0.6,0.8,0.4
E1,Oxford,2026-03-14,H,Charlton,1,1,D,1,38,2.0,1.6,1.0,0.6,0.6,0.4,0.8,1.0,0.2
E1,Oxford,2026-03-21,A,Southampton,0,2,L,0,39,2.0,1.4,1.0,0.4,0.4,0.6,0.6,0.8,0.2
E1,Oxford,2026-04-03,H,Hull,1,1,D,1,40,1.6,1.2,1.0,0.2,0.2,0.8,0.6,0.8,0.2
E1,Oxford,2026-04-06,A,Portsmouth,2,2,D,1,41,1.2,1.0,1.2,-0.2,0.2,0.8,0.6,0.8,0.2
E1,Portsmouth,2025-08-09,A,Oxford,1,0,W,3,1,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
E1,Portsmouth,2025-08-16,H,Norwich,1,2,L,0,2,1.5,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5
E1,Portsmouth,2025-08-23,A,West Brom,1,1,D,1,3,1.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333
E1,Portsmouth,2025-08-30,H,Preston,1,0,W,3,4,1.75,1.0,0.75,0.25,0.25,0.75,0.5,1.0,0.5
E1,Portsmouth,2025-09-14,A,Southampton,0,0,D,1,5,1.6,0.8,0.6,0.2,0.2,0.8,0.4,0.8,0.6
E1,Portsmouth,2025-09-20,H,Sheffield Weds,0,2,L,0,6,1.0,0.6,1.0,-0.4,0.2,0.8,0.4,0.6,0.4
E1,Portsmouth,2025-09-27,A,Ipswich,1,2,L,0,7,1.0,0.6,1.0,-0.4,0.2,0.8,0.4,0.6,0.4
E1,Portsmouth,2025-10-01,H,Watford,2,2,D,1,8,1.0,0.8,1.2,-0.4,0.4,0.6,0.4,0.6,0.4
E1,Portsmouth,2025-10-04,H,Middlesbrough,1,0,W,3,9,1.0,0.8,1.2,-0.4,0.4,0.6,0.4,0.6,0.4
E1,Portsmouth,2025-10-18,A,Leicester,1,1,D,1,10,1.0,1.0,1.4,-0.4,0.4,0.6,0.6,0.8,0.2
E1,Portsmouth,2025-10-21,H,Coventry,1,2,L,0,11,1.0,1.2,1.4,-0.2,0.6,0.4,0.8,1.0,0.2
E1,Portsmouth,2025-10-25,H,Stoke,0,1,L,0,12,1.0,1.0,1.2,-0.2,0.4,0.6,0.6,0.8,0.2
E1,Portsmouth,2025-11-01,A,Birmingham,0,4,L,0,13,0.8,0.6,1.6,-1.0,0.4,0.6,0.4,0.6,0.2
E1,Portsmouth,2025-11-05,H,Wrexham,0,0,D,1,14,0.4,0.4,1.6,-1.2,0.4,0.6,0.4,0.4,0.2
E1,Portsmouth,2025-11-08,A,Hull,2,3,L,0,15,0.2,0.6,2.0,-1.4,0.6,0.4,0.4,0.4,0.2
E1,Portsmouth,2025-11-22,H,Millwall,3,1,W,3,16,0.8,1.0,1.8,-0.8,0.6,0.4,0.4,0.4,0.2
E1,Portsmouth,2025-11-26,A,Sheffield United,0,3,L,0,17,0.8,1.0,2.2,-1.2,0.8,0.2,0.4,0.4,0.2
E1,Portsmouth,2025-11-29,H,Bristol City,0,1,L,0,18,0.8,1.0,1.6,-0.6,0.6,0.4,0.4,0.4,0.2
E1,Portsmouth,2025-12-09,A,Swansea,0,1,L,0,19,0.6,1.0,1.8,-0.8,0.6,0.4,0.4,0.4,0.0
E1,Portsmouth,2025-12-13,H,Blackburn,2,1,W,3,20,1.2,1.0,1.4,-0.4,0.6,0.4,0.4,0.4,0.0
E1,Portsmouth,2025-12-20,A,Derby,1,1,D,1,21,0.8,0.6,1.4,-0.8,0.4,0.6,0.4,0.4,0.0
E1,Portsmouth,2025-12-26,H,QPR,1,1,D,1,22,1.0,0.8,1.0,-0.2,0.2,0.8,0.6,0.6,0.0
E1,Portsmouth,2025-12-29,H,Charlton,2,1,W,3,23,1.6,1.2,1.0,0.2,0.4,0.6,0.8,0.8,0.0
E1,Portsmouth,2026-01-01,A,Bristol City,0,5,L,0,24,1.6,1.2,1.8,-0.6,0.6,0.4,0.8,0.8,0.0
E1,Portsmouth,2026-01-17,A,Sheffield Weds,1,0,W,3,25,1.6,1.0,1.6,-0.6,0.4,0.6,0.6,0.8,0.2
E1,Portsmouth,2026-01-21,A,Watford,1,1,D,1,26,1.6,1.0,1.6,-0.6,0.4,0.6,0.6,0.8,0.2
E1,Portsmouth,2026-01-25,H,Southampton,1,1,D,1,27,1.6,1.0,1.6,-0.6,0.4,0.6,0.6,0.8,0.2
E1,Portsmouth,2026-01-31,H,West Brom,3,0,W,3,28,1.6,1.2,1.4,-0.2,0.4,0.6,0.4,0.8,0.4
E1,Portsmouth,2026-02-07,A,Preston,0,1,L,0,29,1.6,1.2,0.6,0.6,0.2,0.8,0.4,0.8,0.4
E1,Portsmouth,2026-02-14,H,Sheffield United,0,1,L,0,30,1.0,1.0,0.8,0.2,0.2,0.8,0.4,0.6,0.2
E1,Portsmouth,2026-02-17,A,Charlton,3,1,W,3,31,1.4,1.4,0.8,0.6,0.4,0.6,0.4,0.6,0.2
E1,Portsmouth,2026-02-21,A,Millwall,3,1,W,3,32,1.8,1.8,0.8,1.0,0.6,0.4,0.4,0.6,0.2
E1,Portsmouth,2026-02-24,A,Wrexham,1,2,L,0,33,1.2,1.4,1.2,0.2,0.6,0.4,0.6,0.6,0.0
E1,Portsmouth,2026-02-28,H,Hull,0,1,L,0,34,1.2,1.4,1.2,0.2,0.6,0.4,0.6,0.6,0.0
E1,Portsmouth,2026-03-07,A,Blackburn,1,1,D,1,35,1.4,1.6,1.2,0.4,0.6,0.4,0.8,0.8,0.0
E1,Portsmouth,2026-03-10,H,Swansea,1,2,L,0,36,0.8,1.2,1.4,-0.2,0.6,0.4,0.8,0.8,0.0
E1,Portsmouth,2026-03-16,H,Derby,0,1,L,0,37,0.2,0.6,1.4,-0.8,0.4,0.6,0.6,0.6,0.0
E1,Portsmouth,2026-03-21,A,QPR,1,6,L,0,38,0.2,0.6,2.2,-1.6,0.4,0.6,0.6,0.6,0.0
E1,Portsmouth,2026-04-03,A,Norwich,1,1,D,1,39,0.4,0.8,2.2,-1.4,0.4,0.6,0.8,0.8,0.0
E1,Portsmouth,2026-04-06,H,Oxford,2,2,D,1,40,0.4,1.0,2.4,-1.4,0.6,0.4,0.8,0.8,0.0
E1,Preston,2025-08-09,A,QPR,1,1,D,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
E1,Preston,2025-08-16,H,Leicester,2,1,W,3,2,2.0,1.5,1.0,0.5,0.5,0.5,1.0,1.0,0.0
E1,Preston,2025-08-23,H,Ipswich,1,0,W,3,3,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333
E1,Preston,2025-08-30,A,Portsmouth,0,1,L,0,4,1.75,1.0,0.75,0.25,0.25,0.75,0.5,0.75,0.25
E1,Preston,2025-09-13,H,Middlesbrough,2,2,D,1,5,1.6,1.2,1.0,0.2,0.4,0.6,0.6,0.8,0.2
E1,Preston,2025-09-20,A,Derby,1,0,W,3,6,2.0,1.2,0.8,0.4,0.4,0.6,0.4,0.8,0.4
E1,Preston,2025-09-27,H,Bristol City,0,0,D,1,7,1.6,0.8,0.6,0.2,0.2,0.8,0.2,0.6,0.6
E1,Preston,2025-09-30,A,Hull,2,2,D,1,8,1.2,1.0,1.0,0.0,0.4,0.6,0.4,0.6,0.4
E1,Preston,2025-10-04,H,Charlton,2,0,W,3,9,1.8,1.4,0.8,0.6,0.4,0.6,0.4,0.8,0.6
E1,Preston,2025-10-18,A,West Brom,1,2,L,0,10,1.6,1.2,0.8,0.4,0.4,0.6,0.4,0.8,0.6
E1,Preston,2025-10-21,H,Birmingham,0,1,L,0,11,1.0,1.0,1.0,0.0,0.4,0.6,0.4,0.6,0.4
E1,Preston,2025-10-24,H,Sheffield United,3,2,W,3,12,1.4,1.6,1.4,0.2,0.6,0.4,0.6,0.8,0.2
E1,Preston,2025-11-01,A,Southampton,2,0,W,3,13,1.8,1.6,1.0,0.6,0.4,0.6,0.4,0.8,0.4
E1,Preston,2025-11-05,H,Swansea,2,1,W,3,14,1.8,1.6,1.2,0.4,0.6,0.4,0.6,0.8,0.2
E1,Preston,2025-11-08,A,Millwall,1,1,D,1,15,2.0,1.6,1.0,0.6,0.4,0.6,0.6,0.8,0.2
E1,Preston,2025-11-21,H,Blackburn,1,2,L,0,16,2.0,1.8,1.2,0.6,0.6,0.4,0.8,1.0,0.2
E1,Preston,2025-11-25,A,Watford,1,1,D,1,17,1.6,1.4,1.0,0.4,0.4,0.6,0.8,1.0,0.2
E1,Preston,2025-11-29,A,Sheffield Weds,3,2,W,3,18,1.6,1.6,1.4,0.2,0.6,0.4,1.0,1.0,0.0
E1,Preston,2025-12-06,H,Wrexham,1,1,D,1,19,1.2,1.4,1.4,0.0,0.4,0.6,1.0,1.0,0.0
E1,Preston,2025-12-09,H,Coventry,1,1,D,1,20,1.2,1.4,1.4,0.0,0.4,0.6,1.0,1.0,0.0
E1,Preston,2025-12-13,A,Oxford,2,1,W,3,21,1.8,1.6,1.2,0.4,0.4,0.6,1.0,1.0,0.0
E1,Preston,2025-12-20,H,Norwich,1,1,D,1,22,1.8,1.6,1.2,0.4,0.4,0.6,1.0,1.0,0.0
E1,Preston,2025-12-26,A,Stoke,0,0,D,1,23,1.4,1.0,0.8,0.2,0.2,0.8,0.8,0.8,0.2
E1,Preston,2025-12-29,A,Wrexham,1,2,L,0,24,1.2,1.0,1.0,0.0,0.4,0.6,0.8,0.8,0.2
E1,Preston,2026-01-01,H,Sheffield Weds,3,0,W,3,25,1.6,1.4,0.8,0.6,0.6,0.4,0.6,0.8,0.4
E1,Preston,2026-01-04,A,Bristol City,2,0,W,3,26,1.6,1.4,0.6,0.8,0.4,0.6,0.4,0.8,0.6
E1,Preston,2026-01-17,H,Derby,0,1,L,0,27,1.4,1.2,0.6,0.6,0.4,0.6,0.2,0.6,0.6
E1,Preston,2026-01-20,H,Hull,0,3,L,0,28,1.2,1.2,1.2,0.0,0.6,0.4,0.2,0.6,0.4
E1,Preston,2026-01-24,A,Middlesbrough,0,4,L,0,29,1.2,1.0,1.6,-0.6,0.6,0.4,0.0,0.4,0.4
E1,Preston,2026-01-31,A,Ipswich,1,1,D,1,30,0.8,0.6,1.8,-1.2,0.4,0.6,0.2,0.4,0.2
E1,Preston,2026-02-07,H,Portsmouth,1,0,W,3,31,0.8,0.4,1.8,-1.4,0.4,0.6,0.2,0.4,0.2
E1,Preston,2026-02-14,H,Watford,2,2,D,1,32,1.0,0.8,2.0,-1.2,0.6,0.4,0.4,0.6,0.2
E1,Preston,2026-02-20,A,Blackburn,0,1,L,0,33,1.0,0.8,1.6,-0.8,0.4,0.6,0.4,0.6,0.2
E1,Preston,2026-02-24,A,Swansea,1,1,D,1,34,1.2,1.0,1.0,0.0,0.2,0.8,0.6,0.8,0.2
E1,Preston,2026-02-28,H,Millwall,0,2,L,0,35,1.0,0.8,1.2,-0.4,0.2,0.8,0.4,0.6,0.2
E1,Preston,2026-03-06,H,Oxford,1,3,L,0,36,0.4,0.8,1.8,-1.0,0.4,0.6,0.6,0.6,0.0
E1,Preston,2026-03-11,A,Coventry,0,3,L,0,37,0.2,0.4,2.0,-1.6,0.4,0.6,0.4,0.4,0.0
E1,Preston,2026-03-14,A,Norwich,0,2,L,0,38,0.2,0.4,2.2,-1.8,0.4,0.6,0.4,0.4,0.0
E1,Preston,2026-03-20,H,Stoke,3,1,W,3,39,0.6,0.8,2.2,-1.4,0.6,0.4,0.4,0.4,0.0
E1,Preston,2026-04-03,A,Leicester,2,2,D,1,40,0.8,1.2,2.2,-1.0,0.8,0.2,0.6,0.6,0.0
E1,Preston,2026-04-06,H,QPR,1,1,D,1,41,1.0,1.2,1.8,-0.6,0.6,0.4,0.6,0.6,0.0
E1,QPR,2025-08-09,H,Preston,1,1,D,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
E1,QPR,2025-08-16,A,Watford,1,2,L,0,2,0.5,1.0,1.5,-0.5,0.5,0.5,1.0,1.0,0.0
E1,QPR,2025-08-23,A,Coventry,1,7,L,0,3,0.3333333333333333,1.0,3.3333333333333335,-2.3333333333333335,0.6666666666666666,0.3333333333333333,1.0,1.0,0.0
E1,QPR,2025-08-30,H,Charlton,3,1,W,3,4,1.0,1.5,2.75,-1.25,0.75,0.25,1.0,1.0,0.0
E1,QPR,2025-09-13,A,Wrexham,3,1,W,3,5,1.4,1.8,2.4,-0.6,0.8,0.2,1.0,1.0,0.0
E1,QPR,2025-09-20,H,Stoke,1,0,W,3,6,1.8,1.8,2.2,-0.4,0.8,0.2,0.8,1.0,0.2
E1,QPR,2025-09-27,A,Sheffield Weds,1,1,D,1,7,2.0,1.8,2.0,-0.2,0.6,0.4,0.8,1.0,0.2
E1,QPR,2025-10-01,H,Oxford,0,0,D,1,8,2.2,1.6,0.6,1.0,0.4,0.6,0.6,0.8,0.4
E1,QPR,2025-10-04,A,Bristol City,2,1,W,3,9,2.2,1.4,0.6,0.8,0.4,0.6,0.6,0.8,0.4
E1,QPR,2025-10-18,H,Millwall,1,2,L,0,10,1.6,1.0,0.8,0.2,0.4,0.6,0.6,0.8,0.4
E1,QPR,2025-10-22,A,Swansea,1,0,W,3,11,1.6,1.0,0.8,0.2,0.4,0.6,0.6,0.8,0.4
E1,QPR,2025-10-25,A,Derby,0,1,L,0,12,1.4,0.8,0.8,0.0,0.4,0.6,0.4,0.6,0.4
E1,QPR,2025-11-01,H,Ipswich,1,4,L,0,13,1.2,1.0,1.6,-0.6,0.6,0.4,0.6,0.8,0.2
E1,QPR,2025-11-05,H,Southampton,1,2,L,0,14,0.6,0.8,1.8,-1.0,0.6,0.4,0.6,0.8,0.2
E1,QPR,2025-11-08,A,Sheffield United,0,0,D,1,15,0.8,0.6,1.4,-0.8,0.4,0.6,0.4,0.6,0.4
E1,QPR,2025-11-22,H,Hull,3,2,W,3,16,0.8,1.0,1.8,-0.8,0.6,0.4,0.6,0.6,0.2
E1,QPR,2025-11-26,A,Blackburn,1,0,W,3,17,1.4,1.2,1.6,-0.4,0.6,0.4,0.6,0.8,0.4
E1,QPR,2025-11-29,A,Norwich,1,3,L,0,18,1.4,1.2,1.4,-0.2,0.6,0.4,0.6,0.8,0.4
E1,QPR,2025-12-06,H,West Brom,3,1,W,3,19,2.0,1.6,1.2,0.4,0.6,0.4,0.6,0.8,0.4
E1,QPR,2025-12-09,H,Birmingham,2,1,W,3,20,2.4,2.0,1.4,0.6,0.8,0.2,0.8,1.0,0.2
E1,QPR,2025-12-13,A,Middlesbrough,1,3,L,0,21,1.8,1.6,1.6,0.0,0.8,0.2,0.8,1.0,0.2
E1,QPR,2025-12-20,H,Leicester,4,1,W,3,22,1.8,2.2,1.8,0.4,1.0,0.0,1.0,1.0,0.0
E1,QPR,2025-12-26,A,Portsmouth,1,1,D,1,23,2.0,2.2,1.4,0.8,0.8,0.2,1.0,1.0,0.0
E1,QPR,2025-12-29,A,West Brom,1,2,L,0,24,1.4,1.8,1.6,0.2,0.8,0.2,1.0,1.0,0.0
E1,QPR,2026-01-01,H,Norwich,1,2,L,0,25,0.8,1.6,1.8,-0.2,0.8,0.2,1.0,1.0,0.0
E1,QPR,2026-01-04,H,Sheffield Weds,3,0,W,3,26,1.4,2.0,1.2,0.8,0.8,0.2,0.8,1.0,0.2
E1,QPR,2026-01-17,A,Stoke,0,0,D,1,27,1.0,1.2,1.0,0.2,0.6,0.4,0.6,0.8,0.4
E1,QPR,2026-01-20,A,Oxford,0,0,D,1,28,1.0,1.0,0.8,0.2,0.6,0.4,0.4,0.6,0.6
E1,QPR,2026-01-24,H,Wrexham,2,3,L,0,29,1.0,1.2,1.0,0.2,0.6,0.4,0.4,0.6,0.6
E1,QPR,2026-01-31,H,Coventry,2,1,W,3,30,1.6,1.4,0.8,0.6,0.6,0.4,0.4,0.6,0.6
E1,QPR,2026-02-06,A,Charlton,0,0,D,1,31,1.2,0.8,0.8,0.0,0.4,0.6,0.4,0.4,0.6
E1,QPR,2026-02-14,H,Blackburn,1,3,L,0,32,1.0,1.0,1.4,-0.4,0.6,0.4,0.6,0.6,0.4
E1,QPR,2026-02-21,A,Hull,3,1,W,3,33,1.4,1.6,1.6,0.0,0.8,0.2,0.8,0.8,0.2
E1,QPR,2026-02-24,A,Southampton,0,5,L,0,34,1.4,1.2,2.0,-0.8,0.8,0.2,0.6,0.6,0.2
E1,QPR,2026-02-28,H,Sheffield United,0,2,L,0,35,0.8,0.8,2.2,-1.4,0.6,0.4,0.4,0.4,0.2
E1,QPR,2026-03-08,H,Middlesbrough,0,4,L,0,36,0.6,0.8,3.0,-2.2,0.8,0.2,0.4,0.4,0.0
E1,QPR,2026-03-11,A,Birmingham,0,1,L,0,37,0.6,0.6,2.6,-2.0,0.6,0.4,0.2,0.2,0.0
E1,QPR,2026-03-14,A,Leicester,3,1,W,3,38,0.6,0.6,2.6,-2.0,0.6,0.4,0.2,0.2,0.0
E1,QPR,2026-03-21,H,Portsmouth,6,1,W,3,39,1.2,1.8,1.8,0.0,0.6,0.4,0.4,0.4,0.0
E1,QPR,2026-04-03,H,Watford,2,1,W,3,40,1.8,2.2,1.6,0.6,0.8,0.2,0.6,0.6,0.0
E1,QPR,2026-04-06,A,Preston,1,1,D,1,41,2.0,2.4,1.0,1.4,0.6,0.4,0.8,0.8,0.0
E1,Sheffield United,2025-08-09,H,Bristol City,1,4,L,0,1,0.0,1.0,4.0,-3.0,1.0,0.0,1.0,1.0,0.0
E1,Sheffield United,2025-08-16,A,Swansea,0,1,L,0,2,0.0,0.5,2.5,-2.0,0.5,0.5,0.5,0.5,0.0
E1,Sheffield United,2025-08-23,H,Millwall,0,1,L,0,3,0.0,0.3333333333333333,2.0,-1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
E1,Sheffield United,2025-08-30,A,Middlesbrough,0,1,L,0,4,0.0,0.25,1.75,-1.5,0.25,0.75,0.25,0.25,0.0
E1,Sheffield United,2025-09-12,A,Ipswich,0,5,L,0,5,0.0,0.2,2.4,-2.2,0.4,0.6,0.2,0.2,0.0
E1,Sheffield United,2025-09-20,H,Charlton,0,1,L,0,6,0.0,0.0,1.8,-1.8,0.2,0.8,0.0,0.0,0.0
E1,Sheffield United,2025-09-27,A,Oxford,1,0,W,3,7,0.6,0.2,1.6,-1.4,0.2,0.8,0.0,0.2,0.2
E1,Sheffield United,2025-09-30,H,Southampton,1,2,L,0,8,0.6,0.4,1.8,-1.4,0.4,0.6,0.2,0.4,0.2
E1,Sheffield United,2025-10-04,A,Hull,0,1,L,0,9,0.6,0.4,1.8,-1.4,0.4,0.6,0.2,0.4,0.2
E1,Sheffield United,2025-10-18,H,Watford,1,0,W,3,10,1.2,0.6,0.8,-0.2,0.2,0.8,0.2,0.6,0.4
E1,Sheffield United,2025-10-21,A,Blackburn,3,1,W,3,11,1.8,1.2,0.8,0.4,0.4,0.6,0.4,0.8,0.4
E1,Sheffield United,2025-10-24,A,Preston,2,3,L,0,12,1.2,1.4,1.4,0.0,0.6,0.4,0.6,0.8,0.2
E1,Sheffield United,2025-11-01,H,Derby,1,3,L,0,13,1.2,1.4,1.6,-0.2,0.6,0.4,0.6,0.8,0.2
E1,Sheffield United,2025-11-04,A,Coventry,1,3,L,0,14,1.2,1.6,2.0,-0.4,0.8,0.2,0.8,1.0,0.2
E1,Sheffield United,2025-11-08,H,QPR,0,0,D,1,15,0.8,1.4,2.0,-0.6,0.8,0.2,0.8,0.8,0.2
E1,Sheffield United,2025-11-23,A,Sheffield Weds,3,0,W,3,16,0.8,1.4,1.8,-0.4,0.8,0.2,0.6,0.8,0.4
E1,Sheffield United,2025-11-26,H,Portsmouth,3,0,W,3,17,1.4,1.6,1.2,0.4,0.8,0.2,0.4,0.8,0.6
E1,Sheffield United,2025-11-29,A,Leicester,3,2,W,3,18,2.0,2.0,1.0,1.0,0.8,0.2,0.4,0.8,0.6
E1,Sheffield United,2025-12-06,H,Stoke,4,0,W,3,19,2.6,2.6,0.4,2.2,0.8,0.2,0.2,0.8,0.8
E1,Sheffield United,2025-12-09,H,Norwich,1,1,D,1,20,2.6,2.8,0.6,2.2,0.8,0.2,0.4,1.0,0.6
E1,Sheffield United,2025-12-12,A,West Brom,0,2,L,0,21,2.0,2.2,1.0,1.2,0.6,0.4,0.4,0.8,0.4
E1,Sheffield United,2025-12-20,H,Birmingham,3,0,W,3,22,2.0,2.2,1.0,1.2,0.6,0.4,0.4,0.8,0.4
E1,Sheffield United,2025-12-26,A,Wrexham,3,5,L,0,23,1.4,2.2,1.6,0.6,0.6,0.4,0.4,0.8,0.4
E1,Sheffield United,2025-12-29,A,Stoke,2,1,W,3,24,1.4,1.8,1.8,0.0,0.6,0.4,0.6,0.8,0.2
E1,Sheffield United,2026-01-01,H,Leicester,3,1,W,3,25,1.8,2.2,1.8,0.4,0.8,0.2,0.6,0.8,0.2
E1,Sheffield United,2026-01-17,A,Charlton,0,1,L,0,26,1.8,2.2,1.6,0.6,0.8,0.2,0.6,0.8,0.2
E1,Sheffield United,2026-01-21,A,Southampton,0,1,L,0,27,1.2,1.6,1.8,-0.2,0.6,0.4,0.6,0.6,0.0
E1,Sheffield United,2026-01-24,H,Ipswich,3,1,W,3,28,1.8,1.6,1.0,0.6,0.6,0.4,0.6,0.6,0.0
E1,Sheffield United,2026-01-31,A,Millwall,1,1,D,1,29,1.4,1.4,1.0,0.4,0.4,0.6,0.6,0.6,0.0
E1,Sheffield United,2026-02-03,H,Oxford,3,1,W,3,30,1.4,1.4,1.0,0.4,0.4,0.6,0.6,0.6,0.0
E1,Sheffield United,2026-02-09,H,Middlesbrough,1,2,L,0,31,1.4,1.6,1.2,0.4,0.6,0.4,0.8,0.8,0.0
E1,Sheffield United,2026-02-14,A,Portsmouth,1,0,W,3,32,2.0,1.8,1.0,0.8,0.6,0.4,0.8,1.0,0.2
E1,Sheffield United,2026-02-22,H,Sheffield Weds,2,1,W,3,33,2.0,1.6,1.0,0.6,0.6,0.4,0.8,1.0,0.2
E1,Sheffield United,2026-02-25,H,Coventry,1,2,L,0,34,1.8,1.6,1.2,0.4,0.8,0.2,0.8,1.0,0.2
E1,Sheffield United,2026-02-28,A,QPR,2,0,W,3,35,1.8,1.4,1.0,0.4,0.6,0.4,0.6,1.0,0.4
E1,Sheffield United,2026-03-07,H,West Brom,1,1,D,1,36,2.0,1.4,0.8,0.6,0.4,0.6,0.6,1.0,0.4
E1,Sheffield United,2026-03-11,A,Norwich,1,2,L,0,37,1.4,1.4,1.2,0.2,0.6,0.4,0.8,1.0,0.2
E1,Sheffield United,2026-03-14,A,Birmingham,1,1,D,1,38,1.0,1.2,1.2,0.0,0.4,0.6,0.8,1.0,0.2
E1,Sheffield United,2026-03-21,H,Wrexham,1,2,L,0,39,1.0,1.2,1.2,0.0,0.4,0.6,0.8,1.0,0.2
E1,Sheffield United,2026-04-03,H,Swansea,3,3,D,1,40,0.6,1.4,1.8,-0.4,0.6,0.4,1.0,1.0,0.0
E1,Sheffield United,2026-04-06,A,Bristol City,0,1,L,0,41,0.4,1.2,1.8,-0.6,0.6,0.4,0.8,0.8,0.0
E1,Sheffield Weds,2025-08-10,A,Leicester,1,2,L,0,1,0.0,1.0,2.0,-1.0,1.0,0.0,1.0,1.0,0.0
E1,Sheffield Weds,2025-08-16,H,Stoke,0,3,L,0,2,0.0,0.5,2.5,-2.0,1.0,0.0,0.5,0.5,0.0
E1,Sheffield Weds,2025-08-23,A,Wrexham,2,2,D,1,3,0.3333333333333333,1.0,2.3333333333333335,-1.3333333333333333,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0
